id,category_id,name,slug,image_url
3c79b297-ffb9-4fa4-a0e7-3b2bb691f230,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Механизмы замков,mekhanizmy-zamkov,https://storage.yandexcloud.net/tcf-images/default.svg
358fcbcd-abe0-4347-807d-8b334df99141,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Полукольца коленвала,polukoltsa-kolenvala,https://storage.yandexcloud.net/tcf-images/sub_categories/358fcbcd-abe0-4347-807d-8b334df99141.png
011ad0e0-c37c-474e-b34d-d948136d8055,07332d18-a484-4002-9b9c-b0f1609d018a,Автомобильный набор,avtomobilnyi-nabor,https://storage.yandexcloud.net/tcf-images/default.svg
52dbe888-76e8-4b51-aef2-136405284d42,6489c75f-176d-4d0b-b523-4ea9362a3175,Актуатор Турбины,aktuator-turbiny,https://storage.yandexcloud.net/tcf-images/default.svg
f3cf987f-c4a5-42e3-aa39-3ee791d5885c,1329501b-80b9-4145-ac4e-5fb08426f07f,Амортизатор,amortizator,https://storage.yandexcloud.net/tcf-images/default.svg
cc837093-b095-4fff-b396-efde4f7df8cf,07332d18-a484-4002-9b9c-b0f1609d018a,Аптечка автомобильная,aptechka-avtomobilnaia,https://storage.yandexcloud.net/tcf-images/default.svg
76e1be02-2108-484f-924a-8e43bc51642e,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Бампера и их части,bampera-i-ikh-chasti,https://storage.yandexcloud.net/tcf-images/sub_categories/76e1be02-2108-484f-924a-8e43bc51642e.png
ab5b0ca7-fda3-4e2a-aab8-f0548e9b68d0,fc490adb-738f-4188-9833-5c4bb7d3a295,Бачки,bachki,https://storage.yandexcloud.net/tcf-images/default.svg
533175d5-1c92-4939-9681-9ab68d3f0d27,934a4913-1111-4b86-9d79-52dcf9196e2a,Бачок ГУР,bachok-gur,https://storage.yandexcloud.net/tcf-images/default.svg
3bdb11bb-b130-46c5-9802-7d14656c92e2,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Бегунки трамблера,begunki-tramblera,https://storage.yandexcloud.net/tcf-images/default.svg
94520d49-0f33-4cdd-8169-22ecf80ff32a,39603224-8adc-4942-9b25-ba68efc06b07,Бендиксы стартера,bendiksy-startera,https://storage.yandexcloud.net/tcf-images/sub_categories/94520d49-0f33-4cdd-8169-22ecf80ff32a.png
acbc9693-02b1-4d35-b77b-a6730d154589,07332d18-a484-4002-9b9c-b0f1609d018a,Брелки,brelki,https://storage.yandexcloud.net/tcf-images/default.svg
f63188b5-ac1f-4bcf-9e4b-b2148eb63b46,12afe774-e308-4b7f-bb4c-749f97f03a2d,Брызговики,bryzgoviki,https://storage.yandexcloud.net/tcf-images/default.svg
d4a9b5e2-4988-432d-8e68-236cf668d77e,f551a2ce-75fe-499a-a688-e73f44f6b32e,Вакуумные насосы и усилители,vakuumnye-nasosy-i-usiliteli,https://storage.yandexcloud.net/tcf-images/default.svg
eef7379d-7c58-4da3-927c-19f6dd7bd6a1,c02ffc53-19de-4cea-b790-801ac2059e64,Валы КПП,valy-kpp,https://storage.yandexcloud.net/tcf-images/default.svg
f6e75ca2-3ddd-421a-8c1c-0bd299763303,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Вкладыши коленвала,vkladyshi-kolenvala,https://storage.yandexcloud.net/tcf-images/sub_categories/f6e75ca2-3ddd-421a-8c1c-0bd299763303.png
1deff1bc-739d-4ef5-913c-e68d568144e3,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Вкладыши распредвала,vkladyshi-raspredvala,https://storage.yandexcloud.net/tcf-images/sub_categories/1deff1bc-739d-4ef5-913c-e68d568144e3.png
53488095-b0d2-40ba-9183-fc1dbe2f2042,fc490adb-738f-4188-9833-5c4bb7d3a295,Водяная помпа / прокладки водяной помпы,vodianaia-pompa-prokladki-vodianoi-pompy,https://storage.yandexcloud.net/tcf-images/sub_categories/53488095-b0d2-40ba-9183-fc1dbe2f2042.jpg
1af9749c-56b2-47ac-a452-769d66fdc30c,45b6fc14-c486-4d6b-a08f-7263d56bfcc3,Воздушные фильтра,vozdushnye-filtra,https://storage.yandexcloud.net/tcf-images/sub_categories/1af9749c-56b2-47ac-a452-769d66fdc30c.jpg
ddc0351d-ada6-4fa5-ac23-f5c750771c75,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Втулка поршневого пальца / палец поршня,vtulka-porshnevogo-paltsa-palets-porshnia,https://storage.yandexcloud.net/tcf-images/sub_categories/ddc0351d-ada6-4fa5-ac23-f5c750771c75.png
50900124-563e-43b1-b7f1-a7d617becbfe,39603224-8adc-4942-9b25-ba68efc06b07,Втулки / подшипники стартера,vtulki-podshipniki-startera,https://storage.yandexcloud.net/tcf-images/sub_categories/50900124-563e-43b1-b7f1-a7d617becbfe.png
159ec420-32d7-4c71-89c5-84b1e6c20734,39603224-8adc-4942-9b25-ba68efc06b07,Втягивающая катушка,vtiagivaiushchaia-katushka,https://storage.yandexcloud.net/tcf-images/sub_categories/159ec420-32d7-4c71-89c5-84b1e6c20734.png
41cfa714-0491-4f59-8068-e2327c743c1b,997833f0-2852-4096-b81f-fcf3f02679b8,Выжимной подшипник,vyzhimnoi-podshipnik,https://storage.yandexcloud.net/tcf-images/sub_categories/41cfa714-0491-4f59-8068-e2327c743c1b.png
ca2333ba-ee32-42c6-9e4e-eaa67ad0ef5f,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,"Выключатели, переключатели, кнопки",vykliuchateli-perekliuchateli-knopki,https://storage.yandexcloud.net/tcf-images/default.svg
4a77b427-db34-4d55-944c-9261805db043,6489c75f-176d-4d0b-b523-4ea9362a3175,Выпускной колектор,vypusknoi-kolektor,https://storage.yandexcloud.net/tcf-images/default.svg
af34839a-9b6e-4a8e-91ce-1fc4490bd495,12afe774-e308-4b7f-bb4c-749f97f03a2d,Гайки и болты колес,gaiki-i-bolty-koles,https://storage.yandexcloud.net/tcf-images/default.svg
0b2246cc-f3dd-43f6-8063-1948cf903ab8,039b8546-be94-4297-9cf2-f83215bbc0c5,Генераторы в сборе,generatory-v-sbore,https://storage.yandexcloud.net/tcf-images/default.svg
0595af32-2813-4597-9a30-2ecc3210aa0d,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Гильзы,gilzy,https://storage.yandexcloud.net/tcf-images/sub_categories/0595af32-2813-4597-9a30-2ecc3210aa0d.png
9ab166a5-b682-4d00-8eb1-c1a25ec911ed,f551a2ce-75fe-499a-a688-e73f44f6b32e,Главные тормозные цилиндры,glavnye-tormoznye-tsilindry,https://storage.yandexcloud.net/tcf-images/default.svg
831338a3-0311-4c20-8f92-544cc5e2b880,997833f0-2852-4096-b81f-fcf3f02679b8,Главные цилиндры сцепления,glavnye-tsilindry-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/831338a3-0311-4c20-8f92-544cc5e2b880.png
c0eba6ad-8a31-4a91-afa6-8eae1a3c7d7f,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Головка блока,golovka-bloka,https://storage.yandexcloud.net/tcf-images/sub_categories/c0eba6ad-8a31-4a91-afa6-8eae1a3c7d7f.png
e8861a69-1a1b-4ce6-809e-9b39c095a798,6489c75f-176d-4d0b-b523-4ea9362a3175,Гофра глушителя,gofra-glushitelia,https://storage.yandexcloud.net/tcf-images/default.svg
29744d1d-1e9a-4864-8c40-bbb8fd4b6fd1,f551a2ce-75fe-499a-a688-e73f44f6b32e,Датчики ABS,datchiki-abs,https://storage.yandexcloud.net/tcf-images/default.svg
0a1c0230-1bd4-4cf0-abd3-d5a2137609e5,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Датчик дроссельной заслонки,datchik-drosselnoi-zaslonki,https://storage.yandexcloud.net/tcf-images/sub_categories/0a1c0230-1bd4-4cf0-abd3-d5a2137609e5.jpg
ca8cdae2-556f-4d2d-9dc5-4616ffd6b5de,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчик положения коленвала,datchik-polozheniia-kolenvala,https://storage.yandexcloud.net/tcf-images/default.svg
6cc228e6-c93c-42f7-b02a-c285279deece,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчик положения распредвала,datchik-polozheniia-raspredvala,https://storage.yandexcloud.net/tcf-images/default.svg
133e7876-9399-4b43-ad23-2e5b32395e27,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики / Модули МКПП / АКПП,datchiki-moduli-mkpp-akpp,https://storage.yandexcloud.net/tcf-images/default.svg
4bac1b96-0fb4-445c-8719-c845ae27f160,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики и др.устр-ва тормозной системы,datchiki-i-dr-ustr-va-tormoznoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
af135161-d166-4b1b-b6e4-7bfb7e0f2662,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики масла,datchiki-masla,https://storage.yandexcloud.net/tcf-images/default.svg
b22c1082-53f8-4741-ac2d-9123e6759288,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики системы охлаждения (температуры),datchiki-sistemy-okhlazhdeniia-temperatury,https://storage.yandexcloud.net/tcf-images/default.svg
0bf27561-35ad-4ed5-a388-c84a95d5a72a,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики топливной системы,datchiki-toplivnoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
ae21bd45-2192-42bc-891c-3f3ebc099e87,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Двери и сопутствующие детали,dveri-i-soputstvuiushchie-detali,https://storage.yandexcloud.net/tcf-images/sub_categories/ae21bd45-2192-42bc-891c-3f3ebc099e87.png
9db70e6d-897b-421b-9295-ab207500c668,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Дворники,dvorniki,https://storage.yandexcloud.net/tcf-images/default.svg
397d5b8b-c890-44f7-bff2-0f8a17292172,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Детали кузова,detali-kuzova,https://storage.yandexcloud.net/tcf-images/default.svg
af8b372c-6ec3-4902-8884-92214b772ac2,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,"Дефлектор капота, окон (Тюнинг)",deflektor-kapota-okon-tiuning,https://storage.yandexcloud.net/tcf-images/sub_categories/af8b372c-6ec3-4902-8884-92214b772ac2.png
c3858d4b-3702-46f6-b65a-63a1c276b108,039b8546-be94-4297-9cf2-f83215bbc0c5,Диодный мост,diodnyi-most,https://storage.yandexcloud.net/tcf-images/default.svg
ec5f55f0-0589-4a56-9f5b-de51bd4fbb81,997833f0-2852-4096-b81f-fcf3f02679b8,Диски сцепления,diski-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/ec5f55f0-0589-4a56-9f5b-de51bd4fbb81.png
8dfedad9-2aa2-4dd7-9b83-b59583614ade,f551a2ce-75fe-499a-a688-e73f44f6b32e,Диски тормозные,diski-tormoznye,https://storage.yandexcloud.net/tcf-images/default.svg
b45bab5c-e71f-4819-9702-55a155620b22,12afe774-e308-4b7f-bb4c-749f97f03a2d,Домкрат,domkrat,https://storage.yandexcloud.net/tcf-images/default.svg
10c463eb-7f00-4cee-a490-a1573975b428,f185196b-6239-4195-81a1-f59422272ba4,Дополнительное освещение,dopolnitelnoe-osveshchenie,https://storage.yandexcloud.net/tcf-images/default.svg
75bab91b-f5b2-4718-a77c-b7191911d887,07332d18-a484-4002-9b9c-b0f1609d018a,Заглушка ремня безопасности,zaglushka-remnia-bezopasnosti,https://storage.yandexcloud.net/tcf-images/default.svg
0cf93bd0-fa56-4962-b5f6-9d528873ee6a,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Заготовка ключа / Брелок-пульт,zagotovka-kliucha-brelok-pult,https://storage.yandexcloud.net/tcf-images/default.svg
d44b9a92-33de-4142-b905-5a1732b2e070,f185196b-6239-4195-81a1-f59422272ba4,Задние фонари,zadnie-fonari,https://storage.yandexcloud.net/tcf-images/default.svg
6dec7c05-2e0c-42c3-9e5b-5f7ad61bcdc2,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Зеркала заднего вида,zerkala-zadnego-vida,https://storage.yandexcloud.net/tcf-images/default.svg
d6e466a8-6d28-47f1-8465-638e9fa609a2,7e13073e-4750-4726-a027-2c4430052192,Зубчатые ремни ГРМ,zubchatye-remni-grm,https://storage.yandexcloud.net/tcf-images/default.svg
08dbcf35-97bc-4cd3-9670-552854ff83e1,6489c75f-176d-4d0b-b523-4ea9362a3175,Интеркулеры,interkulery,https://storage.yandexcloud.net/tcf-images/default.svg
0f72ae1d-29d7-4527-8b2f-06b2217782f1,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Кабели высокого напряжения,kabeli-vysokogo-napriazheniia,https://storage.yandexcloud.net/tcf-images/default.svg
f90ccf29-539c-497f-9406-22f48a6eb4f1,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Капоты и сопутствующие детали,kapoty-i-soputstvuiushchie-detali,https://storage.yandexcloud.net/tcf-images/sub_categories/f90ccf29-539c-497f-9406-22f48a6eb4f1.png
fe8089f2-27a4-4091-bab5-37fb0d7f931f,3ba3b102-bafb-4030-90cb-31c25f64bd22,Карданный вал,kardannyi-val,https://storage.yandexcloud.net/tcf-images/sub_categories/fe8089f2-27a4-4091-bab5-37fb0d7f931f.png
a3aee275-5d6c-447a-bd19-e9ac1282758d,6489c75f-176d-4d0b-b523-4ea9362a3175,Картриджи турбин,kartridzhi-turbin,https://storage.yandexcloud.net/tcf-images/default.svg
1ec2115e-ccff-475d-81d7-eeea29aa5aa6,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Катушки зажигания,katushki-zazhiganiia,https://storage.yandexcloud.net/tcf-images/default.svg
5549679a-89d4-45f9-84b9-5515e700ae47,6489c75f-176d-4d0b-b523-4ea9362a3175,Клапан / охладители EGR,klapan-okhladiteli-egr,https://storage.yandexcloud.net/tcf-images/default.svg
3fa8e2b0-e795-41d2-85f4-cc4afe10aed7,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Клапан электронной форсунки,klapan-elektronnoi-forsunki,https://storage.yandexcloud.net/tcf-images/sub_categories/3fa8e2b0-e795-41d2-85f4-cc4afe10aed7.jpg
ac034d83-5a95-4457-ac8b-c8994ee352b5,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,"Клапана,направляющие,пружины",klapana-napravliaiushchie-pruzhiny,https://storage.yandexcloud.net/tcf-images/sub_categories/ac034d83-5a95-4457-ac8b-c8994ee352b5.png
c24b8500-4e92-454f-958b-baa6fad4a269,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Клапанная крышка,klapannaia-kryshka,https://storage.yandexcloud.net/tcf-images/sub_categories/c24b8500-4e92-454f-958b-baa6fad4a269.png
12e9f17a-702b-497a-a51a-b3be1bbf0a95,fc490adb-738f-4188-9833-5c4bb7d3a295,"Клапаны, краны отопителя (печки)",klapany-krany-otopitelia-pechki,https://storage.yandexcloud.net/tcf-images/default.svg
6a38ea5b-7bd4-4311-b120-033bc1b1cba9,7e13073e-4750-4726-a027-2c4430052192,Клиновидные ремни,klinovidnye-remni,https://storage.yandexcloud.net/tcf-images/sub_categories/6a38ea5b-7bd4-4311-b120-033bc1b1cba9.webp
4938ccda-c959-4e92-a430-9c63a37a1646,07332d18-a484-4002-9b9c-b0f1609d018a,Коврики,kovriki,https://storage.yandexcloud.net/tcf-images/default.svg
91bb7dd6-5421-46ce-a24e-c51895751b5d,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Коленвал,kolenval,https://storage.yandexcloud.net/tcf-images/sub_categories/91bb7dd6-5421-46ce-a24e-c51895751b5d.png
778c78c1-54f2-4847-8c9f-b0a5107e32e9,12afe774-e308-4b7f-bb4c-749f97f03a2d,Колесные диски,kolesnye-diski,https://storage.yandexcloud.net/tcf-images/default.svg
8a4418d8-947f-460c-b5af-d23ce582b72c,f551a2ce-75fe-499a-a688-e73f44f6b32e,Колодки тормозные барабанные,kolodki-tormoznye-barabannye,https://storage.yandexcloud.net/tcf-images/default.svg
8957cd7f-f9cc-4168-a705-1cd4dc39c0fc,f551a2ce-75fe-499a-a688-e73f44f6b32e,Колодки тормозные дисковые,kolodki-tormoznye-diskovye,https://storage.yandexcloud.net/tcf-images/default.svg
304e1e36-aba8-4671-be45-bba6baa3b5d0,12afe774-e308-4b7f-bb4c-749f97f03a2d,Колпаки,kolpaki,https://storage.yandexcloud.net/tcf-images/default.svg
b091c759-6f1b-42e4-ac4e-d35b6c762243,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Кольца поршневые,koltsa-porshnevye,https://storage.yandexcloud.net/tcf-images/sub_categories/b091c759-6f1b-42e4-ac4e-d35b6c762243.png
7f0ef58e-e329-43a3-adbf-ffe422b7f664,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Комплект прокладок,komplekt-prokladok,https://storage.yandexcloud.net/tcf-images/sub_categories/7f0ef58e-e329-43a3-adbf-ffe422b7f664.png
297ba20d-bec5-4616-a1f0-f10cc2c50437,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Комплект распредвалов,komplekt-raspredvalov,https://storage.yandexcloud.net/tcf-images/sub_categories/297ba20d-bec5-4616-a1f0-f10cc2c50437.png
fc715837-dc40-4187-9222-e7bc60e36cde,997833f0-2852-4096-b81f-fcf3f02679b8,Комплект сцепления,komplekt-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/fc715837-dc40-4187-9222-e7bc60e36cde.png
06bdf8fc-fe02-4822-b167-f6f292632590,997833f0-2852-4096-b81f-fcf3f02679b8,Комплект сцепления + маховик,komplekt-stsepleniia-makhovik,https://storage.yandexcloud.net/tcf-images/sub_categories/06bdf8fc-fe02-4822-b167-f6f292632590.png
7f9d8ede-3961-4186-b14d-b57ec18e8f80,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Комплекты Цепей ГРМ,komplekty-tsepei-grm,https://storage.yandexcloud.net/tcf-images/default.svg
cba1b125-fc1a-45ad-809c-701cba723b4f,6489c75f-176d-4d0b-b523-4ea9362a3175,Компоненты выпускного тракта,komponenty-vypusknogo-trakta,https://storage.yandexcloud.net/tcf-images/default.svg
231b4020-d1c7-4ff9-9a9d-6c08c7448534,039b8546-be94-4297-9cf2-f83215bbc0c5,Компоненты генератора,komponenty-generatora,https://storage.yandexcloud.net/tcf-images/default.svg
b7ed6cbe-1bb1-4c3d-8c4a-65445903b114,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Компоненты двигателя,komponenty-dvigatelia,https://storage.yandexcloud.net/tcf-images/sub_categories/b7ed6cbe-1bb1-4c3d-8c4a-65445903b114.png
ccc84d05-cb7f-40e1-9e72-28474e06767b,3ba3b102-bafb-4030-90cb-31c25f64bd22,Компоненты карданного вала,komponenty-kardannogo-vala,https://storage.yandexcloud.net/tcf-images/default.svg
07dd1743-8377-46e9-bcbf-8daeee4a259e,c02ffc53-19de-4cea-b790-801ac2059e64,Компоненты КПП,komponenty-kpp,https://storage.yandexcloud.net/tcf-images/default.svg
edbe2ca9-0b4f-4088-b041-854644af3ca9,1329501b-80b9-4145-ac4e-5fb08426f07f,Компоненты подвески,komponenty-podveski,https://storage.yandexcloud.net/tcf-images/default.svg
59d680be-62a5-4d21-912f-e7a59d3c70b7,934a4913-1111-4b86-9d79-52dcf9196e2a,Компоненты рулевого управления,komponenty-rulevogo-upravleniia,https://storage.yandexcloud.net/tcf-images/default.svg
8cfc0a96-5ec4-49a3-8421-0a35e4a45bea,fc490adb-738f-4188-9833-5c4bb7d3a295,Компоненты системы охлаждения,komponenty-sistemy-okhlazhdeniia,https://storage.yandexcloud.net/tcf-images/default.svg
8fc31e5e-908f-403a-b0d4-f76e7010b34d,39603224-8adc-4942-9b25-ba68efc06b07,Компоненты стартера,komponenty-startera,https://storage.yandexcloud.net/tcf-images/sub_categories/8fc31e5e-908f-403a-b0d4-f76e7010b34d.png
47ebc7c2-4521-4ac0-b437-a10897d9c611,997833f0-2852-4096-b81f-fcf3f02679b8,Компоненты сцепления,komponenty-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/47ebc7c2-4521-4ac0-b437-a10897d9c611.png
38584254-6994-462d-8e5a-9a96bec7c78a,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Компоненты топливной системы,komponenty-toplivnoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
41a2fe2c-780e-4291-a97a-7eaa3e599572,f551a2ce-75fe-499a-a688-e73f44f6b32e,Компоненты тормозной системы,komponenty-tormoznoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
702dfcb4-2981-471d-a642-3c1e224149bc,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Компоненты электрооборудования,komponenty-elektrooborudovaniia,https://storage.yandexcloud.net/tcf-images/default.svg
6684a690-f439-4e75-9a21-56fbe915bad2,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Конденсаторы трамблера,kondensatory-tramblera,https://storage.yandexcloud.net/tcf-images/default.svg
118d4dc0-64aa-4817-92c6-21ca0961553b,039b8546-be94-4297-9cf2-f83215bbc0c5,Контактное кольцо генератора,kontaktnoe-koltso-generatora,https://storage.yandexcloud.net/tcf-images/default.svg
cecb3f4c-f921-4ef1-ab69-41283dc34e11,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Контакты трамблера,kontakty-tramblera,https://storage.yandexcloud.net/tcf-images/default.svg
a9b382d1-380b-4699-87c8-dc861e045412,997833f0-2852-4096-b81f-fcf3f02679b8,Корзины сцепления,korziny-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/a9b382d1-380b-4699-87c8-dc861e045412.png
fe0b08af-1452-46c8-b287-3f619d1ca6fb,fc490adb-738f-4188-9833-5c4bb7d3a295,Корпуса термостатов,korpusa-termostatov,https://storage.yandexcloud.net/tcf-images/default.svg
9387594e-938b-43e0-8dbc-9bf14f33bc29,c02ffc53-19de-4cea-b790-801ac2059e64,КПП в сборе,kpp-v-sbore,https://storage.yandexcloud.net/tcf-images/default.svg
a7dc453c-7c10-48bd-99cd-038ab3158c35,39603224-8adc-4942-9b25-ba68efc06b07,Крепление щеток,kreplenie-shchetok,https://storage.yandexcloud.net/tcf-images/sub_categories/a7dc453c-7c10-48bd-99cd-038ab3158c35.png
0a5e9cc7-8245-463c-bc87-85f20cd92905,3ba3b102-bafb-4030-90cb-31c25f64bd22,Крестовины карданного вала,krestoviny-kardannogo-vala,https://storage.yandexcloud.net/tcf-images/default.svg
a74bccc2-f40f-43ae-a9b5-569c921e7576,fc490adb-738f-4188-9833-5c4bb7d3a295,Крыльчатки вентиляторов,krylchatki-ventiliatorov,https://storage.yandexcloud.net/tcf-images/sub_categories/a74bccc2-f40f-43ae-a9b5-569c921e7576.jpg
59f4c505-3e45-4771-be32-2dbfa9f45ea6,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Крылья / Накладки крыльев,krylia-nakladki-krylev,https://storage.yandexcloud.net/tcf-images/default.svg
f12dd60a-8d5c-4d06-bc0b-5eab591306b3,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Крышка зеркала,kryshka-zerkala,https://storage.yandexcloud.net/tcf-images/default.svg
